,causal_text_w_pairs,corpus,doc_id,sent_id,eg_id,index,text,num_rs
27,"['<ARG1>The convention was organised by it</ARG1> <ARG0>secular forces are mobilised support</ARG0> .', '<ARG1>The convention was organised by it</ARG1> <ARG0>secular forces can be mobilised</ARG0> .', '<ARG1>The convention was organised by it</ARG1> <ARG0>secular forces should be mobilised</ARG0> .', '<ARG1>The convention has been organised</ARG1> <ARG0>secular forces are mobilised support</ARG0> .', '<ARG1>The convention has been organised</ARG1> <ARG0>secular forces can be mobilised</ARG0> .', '<ARG1>The convention has been organised</ARG1> <ARG0>secular forces should be mobilised</ARG0> .', '<ARG1>A convention has been organised by it</ARG1> <ARG0>secular forces are mobilised support</ARG0> .', '<ARG1>A convention has been organised by it</ARG1> <ARG0>secular forces can be mobilised</ARG0> .', '<ARG1>A convention has been organised by it</ARG1> <ARG0>secular forces should be mobilised</ARG0> .']",0,0,0,0,0,0,0
28,"['In 2009 , <ARG0>the capital experienced riots</ARG0> , Urumqui , and <SIG0>in their wake</SIG0> , <ARG1>many people were arrested and imprisoned</ARG1> .', 'In 2009 , <ARG0>the capital was the scene of riots</ARG0> , Urumqui , and <SIG0>in their wake</SIG0> , <ARG1>many people were arrested and imprisoned</ARG1> .', 'In 2009 , <ARG0>the capital was the site of riots</ARG0> , Urumqui , and <SIG0>in their wake</SIG0> , <ARG1>many people were arrested and imprisoned</ARG1> .', 'In 2009 , <ARG0>the capital experienced riots</ARG0> , Urumqui , and <SIG0>in their wake</SIG0> , <ARG1>there were many people who were arrested and imprisoned</ARG1> .', 'In 2009 , <ARG0>the capital was the scene of riots</ARG0> , Urumqui , and <SIG0>in their wake</SIG0> , <ARG1>there were many people who were arrested and imprisoned</ARG1> .', 'In 2009 , <ARG0>the capital was the site of riots</ARG0> , Urumqui , and <SIG0>in their wake</SIG0> , <ARG1>there were many people who were arrested and imprisoned</ARG1> .', 'In 2009 , <ARG0>the capital experienced riots</ARG0> , Urumqui , and <SIG0>in their wake</SIG0> , <ARG1>there were many people who were arrested or imprisoned</ARG1> .', 'In 2009 , <ARG0>the capital was the scene of riots</ARG0> , Urumqui , and <SIG0>in their wake</SIG0> , <ARG1>there were many people who were arrested or imprisoned</ARG1> .', 'In 2009 , <ARG0>the capital was the site of riots</ARG0> , Urumqui , and <SIG0>in their wake</SIG0> , <ARG1>there were many people who were arrested or imprisoned</ARG1> .']",0,0,0,0,0,0,0
29,"['<ARG1>There was a demonstrator briefly taken into custody</ARG1> when <ARG0>he put the banner up</ARG0> , witnesses said .', '<ARG1>There was a demonstrator briefly taken into custody</ARG1> when <ARG0>he unfolded the banner</ARG0> , witnesses said .', '<ARG1>There was a demonstrator briefly taken into custody</ARG1> when <ARG0>the banner was unfolded by him</ARG0> , witnesses said .', '<ARG1>There was a demonstrator briefly held</ARG1> when <ARG0>he put the banner up</ARG0> , witnesses said .', '<ARG1>There was a demonstrator briefly held</ARG1> when <ARG0>he unfolded the banner</ARG0> , witnesses said .', '<ARG1>There was a demonstrator briefly held</ARG1> when <ARG0>the banner was unfolded by him</ARG0> , witnesses said .', '<ARG1>There was a demonstrator briefly arrested</ARG1> when <ARG0>he put the banner up</ARG0> , witnesses said .', '<ARG1>There was a demonstrator briefly arrested</ARG1> when <ARG0>he unfolded the banner</ARG0> , witnesses said .', '<ARG1>There was a demonstrator briefly arrested</ARG1> when <ARG0>the banner was unfolded by him</ARG0> , witnesses said .']",0,0,0,0,0,0,0
30,"['<ARG0>The situation got out of hand</ARG0> and <ARG1>the car was damaged</ARG1> .', '<ARG0>The situation got worse suddenly</ARG0> and <ARG1>the car was damaged</ARG1> .', '<ARG0>The situation suddenly got out of hand</ARG0> and <ARG1>the car was damaged</ARG1> .', '<ARG0>The situation got out of hand</ARG0> and <ARG1>there was a vehicle that was damaged</ARG1> .', '<ARG0>The situation got worse suddenly</ARG0> and <ARG1>there was a vehicle that was damaged</ARG1> .', '<ARG0>The situation suddenly got out of hand</ARG0> and <ARG1>there was a vehicle that was damaged</ARG1> .', '<ARG0>The situation got out of hand</ARG0> and <ARG1>the vehicle had its windows smashed</ARG1> .', '<ARG0>The situation got worse suddenly</ARG0> and <ARG1>the vehicle had its windows smashed</ARG1> .', '<ARG0>The situation suddenly got out of hand</ARG0> and <ARG1>the vehicle had its windows smashed</ARG1> .']",0,0,0,0,0,0,0
31,"['After <ARG0>the jaws left</ARG0> , <ARG1>there was an attack on the Police station</ARG1>  .', 'After <ARG0>the Jawans were gone</ARG0> , <ARG1>there was an attack on the Police station</ARG1>  .', 'After <ARG0>the soldiers left</ARG0> , <ARG1>there was an attack on the Police station</ARG1>  .', 'After <ARG0>the jaws left</ARG0> , <ARG1>there was an attack on the station</ARG1>  .', 'After <ARG0>the Jawans were gone</ARG0> , <ARG1>there was an attack on the station</ARG1>  .', 'After <ARG0>the soldiers left</ARG0> , <ARG1>there was an attack on the station</ARG1>  .', 'After <ARG0>the jaws left</ARG0> , <ARG1>police stations are attacked</ARG1>  .', 'After <ARG0>the Jawans were gone</ARG0> , <ARG1>police stations are attacked</ARG1>  .', 'After <ARG0>the soldiers left</ARG0> , <ARG1>police stations are attacked</ARG1>  .']",0,0,0,0,0,0,0
32,"['<ARG0>The package was not satisfactory</ARG0> , <ARG1>workers staged a sit in</ARG1> .', '<ARG0>The package was disappointing</ARG0> , <ARG1>workers staged a sit in</ARG1> .', '<ARG0>The package was not satisfactory to me</ARG0> , <ARG1>workers staged a sit in</ARG1> .', '<ARG0>The package was not satisfactory</ARG0> , <ARG1>workers sat in the middle of the street</ARG1> .', '<ARG0>The package was disappointing</ARG0> , <ARG1>workers sat in the middle of the street</ARG1> .', '<ARG0>The package was not satisfactory to me</ARG0> , <ARG1>workers sat in the middle of the street</ARG1> .', '<ARG0>The package was not satisfactory</ARG0> , <ARG1>the workers sat in the middle of the street</ARG1> .', '<ARG0>The package was disappointing</ARG0> , <ARG1>the workers sat in the middle of the street</ARG1> .', '<ARG0>The package was not satisfactory to me</ARG0> , <ARG1>the workers sat in the middle of the street</ARG1> .']",0,0,0,0,0,0,0
33,"['<ARG1>69 people are injured and three people are dead</ARG1> in <ARG0>there was an explosion</ARG0> .', '<ARG1>69 people are injured and three people are dead</ARG1> in <ARG0>the blast</ARG0> .', '<ARG1>69 people are injured and three are dead</ARG1> in <ARG0>there was an explosion</ARG0> .', '<ARG1>69 people are injured and three are dead</ARG1> in <ARG0>the blast</ARG0> .', '<ARG1>69 people have been injured and three have been killed</ARG1> in <ARG0>there was an explosion</ARG0> .', '<ARG1>69 people have been injured and three have been killed</ARG1> in <ARG0>the blast</ARG0> .']",0,0,0,0,0,0,0
34,"['<ARG1>The teachers and students were back in action</ARG1> <ARG0>general teachers should not be appointed for Physical Education work</ARG0> .', '<ARG1>The teachers and students were back in action</ARG1> <ARG0>general teachers should not be appointed for Physical Education work at schools</ARG0> .', '<ARG1>The teachers and students were back in action</ARG1> <ARG0>general teachers should not be appointed for Physical Education in the schools</ARG0> .', '<ARG1>The teachers and students are still protesting</ARG1> <ARG0>general teachers should not be appointed for Physical Education work</ARG0> .', '<ARG1>The teachers and students are still protesting</ARG1> <ARG0>general teachers should not be appointed for Physical Education work at schools</ARG0> .', '<ARG1>The teachers and students are still protesting</ARG1> <ARG0>general teachers should not be appointed for Physical Education in the schools</ARG0> .', '<ARG1>The teachers and students are back in action</ARG1> <ARG0>general teachers should not be appointed for Physical Education work</ARG0> .', '<ARG1>The teachers and students are back in action</ARG1> <ARG0>general teachers should not be appointed for Physical Education work at schools</ARG0> .', '<ARG1>The teachers and students are back in action</ARG1> <ARG0>general teachers should not be appointed for Physical Education in the schools</ARG0> .']",0,0,0,0,0,0,0
35,"['<ARG0>The bomb</ARG0> <ARG1>panic amongst villagers</ARG1> .', '<ARG0>There was a bombing</ARG0> <ARG1>panic amongst villagers</ARG1> .', '<ARG0>The bomb went off</ARG0> <ARG1>panic amongst villagers</ARG1> .', '<ARG0>The bomb</ARG0> <ARG1>the villagers panicked</ARG1> .', '<ARG0>There was a bombing</ARG0> <ARG1>the villagers panicked</ARG1> .', '<ARG0>The bomb went off</ARG0> <ARG1>the villagers panicked</ARG1> .', '<ARG0>The bomb</ARG0> <ARG1>there was a panic in the villagers</ARG1> .', '<ARG0>There was a bombing</ARG0> <ARG1>there was a panic in the villagers</ARG1> .', '<ARG0>The bomb went off</ARG0> <ARG1>there was a panic in the villagers</ARG1> .']",0,0,0,0,0,0,0
36,"['<ARG1>They were claimed to have been killed by the police</ARG1> <SIG0>while</SIG0> <ARG0>there is a bomb in the bus Station</ARG0> .', '<ARG1>They were claimed to have been killed by the police</ARG1> <SIG0>while</SIG0> <ARG0>there is a bomb at the bus Station</ARG0> .', '<ARG1>They were claimed to have been killed by the police</ARG1> <SIG0>while</SIG0> <ARG0>there is a plan to destroy the bus Station</ARG0> .', '<ARG1>They were said to have been killed by the police</ARG1> <SIG0>while</SIG0> <ARG0>there is a bomb in the bus Station</ARG0> .', '<ARG1>They were said to have been killed by the police</ARG1> <SIG0>while</SIG0> <ARG0>there is a bomb at the bus Station</ARG0> .', '<ARG1>They were said to have been killed by the police</ARG1> <SIG0>while</SIG0> <ARG0>there is a plan to destroy the bus Station</ARG0> .', '<ARG1>They were supposedly killed by the police</ARG1> <SIG0>while</SIG0> <ARG0>there is a bomb in the bus Station</ARG0> .', '<ARG1>They were supposedly killed by the police</ARG1> <SIG0>while</SIG0> <ARG0>there is a bomb at the bus Station</ARG0> .', '<ARG1>They were supposedly killed by the police</ARG1> <SIG0>while</SIG0> <ARG0>there is a plan to destroy the bus Station</ARG0> .']",0,0,0,0,0,0,0
37,"['<ARG0>The fights</ARG0> <ARG1>at least seven people are injured, six of them students</ARG1> .', '<ARG0>The people are fighting</ARG0> <ARG1>at least seven people are injured, six of them students</ARG1> .', '<ARG0>The people are fighting</ARG0> <ARG1>at least seven people are injured, six of them students</ARG1> .', '<ARG0>The fights</ARG0> <ARG1>at least seven people are injured, six of which are students</ARG1> .', '<ARG0>The people are fighting</ARG0> <ARG1>at least seven people are injured, six of which are students</ARG1> .', '<ARG0>The people are fighting</ARG0> <ARG1>at least seven people are injured, six of which are students</ARG1> .', '<ARG0>The fights</ARG0> <ARG1>at least eight people are injured, six of them students</ARG1> .', '<ARG0>The people are fighting</ARG0> <ARG1>at least eight people are injured, six of them students</ARG1> .', '<ARG0>The people are fighting</ARG0> <ARG1>at least eight people are injured, six of them students</ARG1> .']",0,0,0,0,0,0,0
38,"['<ARG0>There is a clash</ARG0> <ARG1>three students were injured</ARG1> .', '<ARG0>There was a clash</ARG0> <ARG1>three students were injured</ARG1> .', '<ARG0>It was a clash</ARG0> <ARG1>three students were injured</ARG1> .', '<ARG0>There is a clash</ARG0> <ARG1>three students are injured</ARG1> .', '<ARG0>There was a clash</ARG0> <ARG1>three students are injured</ARG1> .', '<ARG0>It was a clash</ARG0> <ARG1>three students are injured</ARG1> .', '<ARG0>There is a clash</ARG0> <ARG1>three students have been injured</ARG1> .', '<ARG0>There was a clash</ARG0> <ARG1>three students have been injured</ARG1> .', '<ARG0>It was a clash</ARG0> <ARG1>three students have been injured</ARG1> .']",0,0,0,0,0,0,0
39,"['When <ARG0>a guard attempted to stop it</ARG0> , <ARG1>he was attacked</ARG1> .', 'When <ARG0>a guard attempted to stop the attack</ARG0> , <ARG1>he was attacked</ARG1> .', 'When <ARG0>a guard attempted to stop him</ARG0> , <ARG1>he was attacked</ARG1> .', 'When <ARG0>a guard attempted to stop it</ARG0> , <ARG1>he was attacked brutally</ARG1> .', 'When <ARG0>a guard attempted to stop the attack</ARG0> , <ARG1>he was attacked brutally</ARG1> .', 'When <ARG0>a guard attempted to stop him</ARG0> , <ARG1>he was attacked brutally</ARG1> .', 'When <ARG0>a guard attempted to stop it</ARG0> , <ARG1>he was brutalized</ARG1> .', 'When <ARG0>a guard attempted to stop the attack</ARG0> , <ARG1>he was brutalized</ARG1> .', 'When <ARG0>a guard attempted to stop him</ARG0> , <ARG1>he was brutalized</ARG1> .']",0,0,0,0,0,0,0
40,"['<ARG1>Two people received gunshot wounds</ARG1> in <ARG0>the firing happened</ARG0> .', '<ARG1>Two people received gunshot wounds</ARG1> in <ARG0>the firing occurred</ARG0> .', '<ARG1>The two civilians received gunshot wounds</ARG1> in <ARG0>the firing happened</ARG0> .', '<ARG1>The two civilians received gunshot wounds</ARG1> in <ARG0>the firing occurred</ARG0> .', '<ARG1>Two people received wounds from guns</ARG1> in <ARG0>the firing happened</ARG0> .', '<ARG1>Two people received wounds from guns</ARG1> in <ARG0>the firing occurred</ARG0> .']",0,0,0,0,0,0,0
41,"['<ARG1>The team is fast</ARG1> is <ARG0>anna is from the city of Pune</ARG0> .', '<ARG1>The team is fast</ARG1> is <ARG0>a way for Anna to support herself fromPune</ARG0> .', '<ARG1>The team is fast</ARG1> is <ARG0>a way to support Anna</ARG0> .', '<ARG1>There is a relay that is fast</ARG1> is <ARG0>anna is from the city of Pune</ARG0> .', '<ARG1>There is a relay that is fast</ARG1> is <ARG0>a way for Anna to support herself fromPune</ARG0> .', '<ARG1>There is a relay that is fast</ARG1> is <ARG0>a way to support Anna</ARG0> .', '<ARG1>A relay is fast</ARG1> is <ARG0>anna is from the city of Pune</ARG0> .', '<ARG1>A relay is fast</ARG1> is <ARG0>a way for Anna to support herself fromPune</ARG0> .', '<ARG1>A relay is fast</ARG1> is <ARG0>a way to support Anna</ARG0> .']",0,0,0,0,0,0,0
42,"[""<ARG1>Protests were staged by villagers</ARG1> , <ARG0>the department should resume 'Operation Elephant'</ARG0> ."", '<ARG1>Protests were staged by villagers</ARG1> , <ARG0>the department should resume the operation elephant</ARG0> .', ""<ARG1>Protests were staged by villagers</ARG1> , <ARG0>the department was demanded to resume 'Operation Elephant'</ARG0> ."", ""<ARG1>The villagers staged a protest</ARG1> , <ARG0>the department should resume 'Operation Elephant'</ARG0> ."", '<ARG1>The villagers staged a protest</ARG1> , <ARG0>the department should resume the operation elephant</ARG0> .', ""<ARG1>The villagers staged a protest</ARG1> , <ARG0>the department was demanded to resume 'Operation Elephant'</ARG0> ."", ""<ARG1>Protests were staged by villagers</ARG1> , <ARG0>the department should resume 'Operation Elephant'</ARG0> ."", '<ARG1>Protests were staged by villagers</ARG1> , <ARG0>the department should resume the operation elephant</ARG0> .', ""<ARG1>Protests were staged by villagers</ARG1> , <ARG0>the department was demanded to resume 'Operation Elephant'</ARG0> .""]",0,0,0,0,0,0,0
